stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,id,Name
WHARWDAL,"2056",Wharncliffe at Westdale SB - #2056,,"42.944526","-81.257707",,,,,,false,"6",West
WONDCOM1,"2100",Wonderland South of Commissioners NB - #2100,,"42.95344","-81.290359",,,,,,false,"6",West
WONDCOM2,"2101",Wonderland at Commissioners SB - #2101,,"42.953736","-81.290681",,,,,,false,"6",West
WONDCOM3,"2102",Wonderland North of Commissioners NB - #2102,,"42.955837","-81.290977",,,,,,false,"6",West
WONDMMA1,"2111",Wonderland North of McMaster NB - #2111,,"42.943955","-81.287721",,,,,,false,"6",West
WONDMMA2,"2112",Wonderland South of McMaster SB - #2112,,"42.942987","-81.2865",,,,,,false,"6",West
WONDMMA3,"2113",Wonderland South of McMaster NB - #2113,,"42.942913","-81.285326",,,,,,false,"6",West
WONDMMA4,"2114",Wonderland North of McMaster SB - #2114,,"42.944487","-81.288397",,,,,,false,"6",West
WONDPVA1,"2119",Wonderland at PineValley Gate NB - #2119,,"42.942462","-81.283426",,,,,,false,"6",West
WONDPVA2,"2120",Wonderland at Pine Valley Blvd SB - #2120,,"42.942327","-81.283654",,,,,,false,"6",West
WONDPVA4,"2121",Wonderland at  PineValley Lane SB - #2121,,"42.941199","-81.28219",,,,,,false,"6",West
WONDROSE,"2124",Wonderland at Rosecliffe Terr. SB - #2124,,"42.959528","-81.293657",,,,,,false,"6",West
WONDSDA1,"2128",Wonderland at Southdale NB - #2128,,"42.939594","-81.281397",,,,,,false,"6",West
WONDSPR1,"2132",Wonderland at Springbank NB - #2132,,"42.964403","-81.293102",,,,,,false,"6",West
WONDTEE1,"2134",Wonderland at Teeple Terrace NB - #2134,,"42.959046","-81.293315",,,,,,false,"6",West
WONDVIL1,"2135",Wonderland at Village Green NB - #2135,,"42.95074","-81.289716",,,,,,false,"6",West
WONDVIL2,"2136",Wonderland at Village Green Ave SB - #2136,,"42.951463","-81.290115",,,,,,false,"6",West
WONDVIS2,"2138",Wonderland at Viscount NS1 SB - #2138,,"42.948855","-81.289568",,,,,,false,"6",West
WONDVIS3,"2139",780 Wonderland Rd NB - #2139,,"42.948946","-81.289303",,,,,,false,"6",West
BASEWHA1,"2194",Base Line at Wharncliffe EB - #2194,,"42.959332","-81.259828",,,,,,false,"6",West
BERKBER1,"2195",Berkshire at Berkshire Place NB - #2195,,"42.962777","-81.288488",,,,,,false,"6",West
BERKBER2,"2196",Berkshire at Berkshire Place SB - #2196,,"42.962676","-81.288377",,,,,,false,"6",West
BERKGAR2,"2198",Berkshire south of Gardenwood SB - #2198,,"42.962572","-81.28437",,,,,,false,"6",West
COMMBOL1,"2213",Commissioners at Boler EB - #2213,,"42.959432","-81.332109",,,,,,false,"6",West
EMERRIDG,"2220",Emery at Ridgewood WB - #2220,,"42.964458","-81.275884",,,,,,false,"6",West
RIDGKER2,"2272",Ridgewood at Kernohan WB - #2272,,"42.967875","-81.280991",,,,,,false,"6",West
WHARHORT,"2293",Wharncliffe at Horton SB - #2293,,"42.975906","-81.262288",,,,,,false,"6",West
WONDVIS4,"2305",Wonderland at Viscount Rd SB - #2305,,"42.947805","-81.28928",,,,,,false,"6",West
COMMWHAR,"2312",COMMISSIONERS & WHARNCLIF - #2312,,"42.956949","-81.260082",,,,,,false,"6",West
WONDSPRI,"2323",Wonderland at Springbank SB - #2323,,"42.963094","-81.293081",,,,,,false,"6",West
WESTMAL4,"2436",Westmount Mall at Stop 4 - #2436,,"42.947502","-81.291672",,,,,,false,"6",West
WESTMAL5,"2437",Westmount Mall at Stop 5 - #2437,,"42.9473","-81.292217",,,,,,false,"6",West
WESTMAL6,"2438",Westmount Mall at Stop 6 - #2438,,"42.947352","-81.291827",,,,,,false,"6",West
COMMBEA1,"2461",Commissioners at Beachwood WB - #2461,,"42.956137","-81.276837",,,,,,false,"6",West
COMMBEA2,"2462",Commissioners west of Beachwood EB - #2462,,"42.955804","-81.278701",,,,,,false,"6",West
COMMBEA3,"2463",353 Commissioners - #2463,,"42.955854","-81.279878",,,,,,false,"6",West
COMMFOE1,"2464",Commissioners at Forest Edge WB - #2464,,"42.954813","-81.287851",,,,,,false,"6",West
COMMFOE2,"2465",Commissioners at Forest Edge EB - #2465,,"42.954529","-81.288286",,,,,,false,"6",West
COMMTOP1,"2466",Commissioners at Topping Lane WB - #2466,,"42.955326","-81.284038",,,,,,false,"6",West
COMMTOP2,"2467",Commissioners at Topping Lane EB - #2467,,"42.955275","-81.283406",,,,,,false,"6",West
COMMCAD1,"2531",Commissioners at Cadeau Terrace 1 WB - #2531,,"42.963896","-81.347073",,,,,,false,"6",West
COMMCAD2,"2532",Commissioners at Cadeau Terrace 2 WB - #2532,,"42.965448","-81.350985",,,,,,false,"6",West
COMMCHE1,"2533",Commissioners at Chestnut Hill 1 SB - #2533,,"42.965489","-81.351525",,,,,,false,"6",West
COMMCHE2,"2534",Commissioners at Chestnut Hill 2 SB - #2534,,"42.963767","-81.347056",,,,,,false,"6",West
COMMGRA2,"2535",Commissioners at Grandview EB - #2535,,"42.963298","-81.344232",,,,,,false,"6",West
COMMGRAN,"2536",Commissioners at Grandview WB - #2536,,"42.963281","-81.3438",,,,,,false,"6",West
COMMHAL2,"2537",Commissioners at Halls Mills EB - #2537,,"42.960233","-81.334417",,,,,,false,"6",West
COMMREYN,"2538",Commissioners at Reynolds SB - #2538,,"42.962395","-81.341114",,,,,,false,"6",West
COMMSTE1,"2539",Commissioners at Stephen SB - #2539,,"42.961279","-81.33756",,,,,,false,"6",West
KAINKIRK,"2542",Kains at Kirkpatrick NB - #2542,,"42.9724","-81.35654",,,,,,false,"6",West
KAINOXFN,"2543",Kains at Oxford NB - #2543,,"42.968622","-81.35529",,,,,,false,"6",West
KAINRIVE,"2545",Kains at Riverbend WB - #2545,,"42.974116","-81.36311",,,,,,false,"6",West
KAINSUMM,"2546",Kains at Summerville NB - #2546,,"42.973192","-81.357717",,,,,,false,"6",West
RIVESHOR,"2547",Riverbend at Shore SB - #2547,,"42.96848","-81.36103",,,,,,false,"6",West
NOTRBELM,"2589",Notre Dame at Belmont NB - #2589,,"42.945862","-81.26784",,,,,,false,"6",West
NOTRNORT,"2590",Notre Dame at Norton NB - #2590,,"42.942767","-81.266955",,,,,,false,"6",West
NOTRSDAL,"2591",Notre Dame at Southdale NB - #2591,,"42.940578","-81.266504",,,,,,false,"6",West
NOTRVIS2,"2592",Notre Dame at Viscount NB - #2592,,"42.948463","-81.270496",,,,,,false,"6",West
WHARSOUT,"2594",Wharncliffe & Southdale NS SB - #2594,,"42.941215","-81.257979",,,,,,false,"6",West
BASECOTS,"2605",Base Line at Cotswold WB - #2605,,"42.958416","-81.27099",,,,,,false,"6",West
CRANBAR2,"2620",Cranbrook at Barclay SB - #2620,,"42.940934","-81.303746",,,,,,false,"6",West
CRANBAR3,"2621",Cranbrook at Barclay NB - #2621,,"42.940907","-81.303501",,,,,,false,"6",West
CRANBIRC,"2622",Cranbrook at Birchmount WB - #2622,,"42.938746","-81.305251",,,,,,false,"6",West
CRANROBE,"2623",Cranbrook at Roberston Place EB - #2623,,"42.93861","-81.306893",,,,,,false,"6",West
CRANSCHR,"2624",Cranbrook at Schraeder WB - #2624,,"42.938708","-81.307824",,,,,,false,"6",West
CRANVIS2,"2625",Cranbrook & Viscount NB - #2625,,"42.944139","-81.302879",,,,,,false,"6",West
TILLSOU2,"2631",Tillman at Southdale NB - #2631,,"42.937564","-81.308705",,,,,,false,"6",West
VISCDUN2,"2633",Viscount at Dunsmoor EB - #2633,,"42.944816","-81.298567",,,,,,false,"6",West
HORTSPRI,"2683",Horton at Springbank WB - #2683,,"42.975348","-81.269979",,,,,,false,"6",West
SPRIFORH,"2688",Springbank at Forest Hill WB - #2688,,"42.972636","-81.274765",,,,,,false,"6",West
COMMAND1,"2758",Commissioners at Andover EB - #2758,,"42.956092","-81.274636",,,,,,false,"6",West
COMMWES1,"2759",Commissioners at West WB - #2759,,"42.956494","-81.270401",,,,,,false,"6",West
DALHBRI2,"2760",Dalhousie at Brixham WB - #2760,,"42.938928","-81.291187",,,,,,false,"6",West
DALHMCM1,"2761",Dalhousie south of McMaster SB - #2761,,"42.940333","-81.28826",,,,,,false,"6",West
KERNRID1,"2762",Kernohan at Ridgewood Cres NB - #2762,,"42.968108","-81.280591",,,,,,false,"6",West
KERNSPR1,"2763",Kernohan at Springbank Dr SB - #2763,,"42.968954","-81.281168",,,,,,false,"6",West
SOUTBAS1,"2764",Southcrest at Base Line Rd WB - #2764,,"42.963995","-81.280197",,,,,,false,"6",West
SOUTBAS2,"2765",Southcrest at Base Line EB - #2765,,"42.963954","-81.279755",,,,,,false,"6",West
SOUTGAR1,"2766",Southcrest at Gardenwood Dr WB - #2766,,"42.963886","-81.284769",,,,,,false,"6",West
SOUTGAR2,"2767",Southcrest east of Gardenwood EB - #2767,,"42.96383","-81.28437",,,,,,false,"6",West
TOPPCOM1,"2770",Topping Lane at Commissioners NB - #2770,,"42.955886","-81.283106",,,,,,false,"6",West
COMMWHA1,"2813",Commissioners at Wharncliffe FS EB - #2813,,"42.956738","-81.259968",,,,,,false,"6",West
COMMWHA2,"2814",Commissioners at Wharncliffe WB - #2814,,"42.9569","-81.26194",,,,,,false,"6",West
OXFORIV1,"2974",Oxford east of Riverbend EB - #2974,,"42.96587","-81.35806",,,,,,false,"6",West
RIVEOXF1,"2975",Riverbend at Oxford SB - #2975,,"42.96575","-81.36141",,,,,,false,"6",West
ADELADA1,"20",Adelaide at Ada NB - #20,,"42.974289","-81.225234",,,,,,false,"7",Inner_City_South
ADELADA2,"21",Adelaide at Ada SB - #21,,"42.97461","-81.225615",,,,,,false,"7",Inner_City_South
ADELEDNA,"29",Adelaide at Edna SB - #29,,"42.971883","-81.224342",,,,,,false,"7",Inner_City_South
ADELLEA1,"48",Adelaide south of Leathorne St NB - #48,,"42.960884","-81.216852",,,,,,false,"7",Inner_City_South
ADELLEA2,"49",Adelaide at Leathorne SB - #49,,"42.961015","-81.217334",,,,,,false,"7",Inner_City_South
ADELLEA3,"50",Adelaide north of Leathorne 1 NB - #50,,"42.962904","-81.220032",,,,,,false,"7",Inner_City_South
ADELLEA5,"52",Adelaide north of Leathorne 2 NB - #52,,"42.963991","-81.220618",,,,,,false,"7",Inner_City_South
ADELMAUD,"56",Adelaide at Maud NB - #56,,"42.970708","-81.223681",,,,,,false,"7",Inner_City_South
ADELTERR,"81",Adelaide at Terrace NB - #81,,"42.972963","-81.224651",,,,,,false,"7",Inner_City_South
ADELTHO1,"82",Adelaide at Thompson NB - #82,,"42.968564","-81.222737",,,,,,false,"7",Inner_City_South
